split,system,query_id,known_labels,known_e_or_s,reciprocal_rank,recall_at_10,hit_rate_at_10,precision_at_10,judged_at_10,recall_at_40,hit_rate_at_40,precision_at_40,judged_at_40,latency_ms
validation,bm25,104219,39,12,1.0,0.3333333333333333,1.0,0.4,0.4,0.3333333333333333,1.0,0.1,0.1,7.183
validation,dense,104219,39,12,0.125,0.08333333333333333,1.0,0.1,0.1,0.08333333333333333,1.0,0.025,0.025,31.029
validation,hybrid,104219,39,12,0.5,0.3333333333333333,1.0,0.4,0.4,0.4166666666666667,1.0,0.125,0.125,396.822
validation,bm25,104290,40,40,1.0,0.175,1.0,0.7,0.7,0.475,1.0,0.475,0.475,8.28
validation,dense,104290,40,40,1.0,0.125,1.0,0.5,0.5,0.225,1.0,0.225,0.225,31.889
validation,hybrid,104290,40,40,1.0,0.2,1.0,0.8,0.8,0.375,1.0,0.375,0.375,228.439
validation,bm25,104344,16,16,1.0,0.4375,1.0,0.7,0.7,0.5625,1.0,0.225,0.225,5.615
validation,dense,104344,16,16,0.3333333333333333,0.125,1.0,0.2,0.2,0.125,1.0,0.05,0.05,30.647
validation,hybrid,104344,16,16,1.0,0.25,1.0,0.4,0.4,0.625,1.0,0.25,0.25,316.216
validation,bm25,104362,40,32,1.0,0.3125,1.0,1.0,1.0,0.40625,1.0,0.325,0.325,6.88
validation,dense,104362,40,32,1.0,0.1875,1.0,0.6,0.6,0.28125,1.0,0.225,0.225,32.264
validation,hybrid,104362,40,32,1.0,0.28125,1.0,0.9,0.9,0.40625,1.0,0.325,0.325,371.575
validation,bm25,104400,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.523
validation,dense,104400,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.575
validation,hybrid,104400,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.967
validation,bm25,104414,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78
validation,dense,104414,16,13,0.14285714285714285,0.07692307692307693,1.0,0.1,0.1,0.07692307692307693,1.0,0.025,0.025,35.701
validation,hybrid,104414,16,13,0.1,0.07692307692307693,1.0,0.1,0.1,0.07692307692307693,1.0,0.025,0.025,431.036
validation,bm25,104484,16,16,0.05555555555555555,0.0,0.0,0.0,0.0,0.125,1.0,0.05,0.05,27.184
validation,dense,104484,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.553
validation,hybrid,104484,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.036
validation,bm25,104498,16,11,1.0,0.09090909090909091,1.0,0.1,0.2,0.09090909090909091,1.0,0.025,0.05,6.453
validation,dense,104498,16,11,0.14285714285714285,0.09090909090909091,1.0,0.1,0.1,0.18181818181818182,1.0,0.05,0.05,29.907
validation,hybrid,104498,16,11,1.0,0.2727272727272727,1.0,0.3,0.4,0.2727272727272727,1.0,0.075,0.1,359.254
validation,bm25,104578,16,16,0.5,0.375,1.0,0.6,0.6,0.875,1.0,0.35,0.35,7.528
validation,dense,104578,16,16,1.0,0.4375,1.0,0.7,0.7,0.875,1.0,0.35,0.35,34.874
validation,hybrid,104578,16,16,1.0,0.5,1.0,0.8,0.8,0.875,1.0,0.35,0.35,250.592
validation,bm25,104583,16,6,0.5,0.3333333333333333,1.0,0.2,0.4,0.5,1.0,0.075,0.175,7.983
validation,dense,104583,16,6,1.0,0.3333333333333333,1.0,0.2,0.2,0.3333333333333333,1.0,0.05,0.1,39.827
validation,hybrid,104583,16,6,1.0,0.3333333333333333,1.0,0.2,0.3,0.5,1.0,0.075,0.15,313.518
validation,bm25,104698,16,16,0.25,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,8.29
validation,dense,104698,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.854
validation,hybrid,104698,16,16,0.08333333333333333,0.0,0.0,0.0,0.0,0.1875,1.0,0.075,0.075,446.032
validation,bm25,104710,16,12,1.0,0.08333333333333333,1.0,0.1,0.1,0.16666666666666666,1.0,0.05,0.05,5.213
validation,dense,104710,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68
validation,hybrid,104710,16,12,0.16666666666666666,0.08333333333333333,1.0,0.1,0.1,0.16666666666666666,1.0,0.05,0.05,132.329
validation,bm25,104731,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.688
validation,dense,104731,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.868
validation,hybrid,104731,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.267
validation,bm25,104743,16,9,0.2,0.2222222222222222,1.0,0.2,0.8,0.2222222222222222,1.0,0.05,0.225,4.562
validation,dense,104743,16,9,0.030303030303030304,0.0,0.0,0.0,0.1,0.1111111111111111,1.0,0.025,0.075,30.876
validation,hybrid,104743,16,9,0.2,0.1111111111111111,1.0,0.1,0.3,0.2222222222222222,1.0,0.05,0.225,146.659
validation,bm25,104762,34,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.205
validation,dense,104762,34,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.432
validation,hybrid,104762,34,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.995
validation,bm25,104800,16,6,0.3333333333333333,0.16666666666666666,1.0,0.1,0.2,0.16666666666666666,1.0,0.025,0.05,9.114
validation,dense,104800,16,6,0.5,0.16666666666666666,1.0,0.1,0.2,0.16666666666666666,1.0,0.025,0.05,29.786
validation,hybrid,104800,16,6,0.5,0.16666666666666666,1.0,0.1,0.2,0.16666666666666666,1.0,0.025,0.05,258.197
validation,bm25,104889,16,9,0.03571428571428571,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.05,0.05,4.456
validation,dense,104889,16,9,0.5,0.3333333333333333,1.0,0.3,0.3,0.7777777777777778,1.0,0.175,0.175,30.1
validation,hybrid,104889,16,9,0.2,0.1111111111111111,1.0,0.1,0.1,0.4444444444444444,1.0,0.1,0.1,122.143
validation,bm25,104892,16,16,1.0,0.1875,1.0,0.3,0.3,0.25,1.0,0.1,0.1,20.503
validation,dense,104892,16,16,1.0,0.125,1.0,0.2,0.2,0.375,1.0,0.15,0.15,32.604
validation,hybrid,104892,16,16,0.5,0.0625,1.0,0.1,0.1,0.4375,1.0,0.175,0.175,443.48
validation,bm25,105145,15,13,1.0,0.23076923076923078,1.0,0.3,0.3,0.3076923076923077,1.0,0.1,0.1,23.721
validation,dense,105145,15,13,0.2,0.07692307692307693,1.0,0.1,0.1,0.15384615384615385,1.0,0.05,0.05,30.518
validation,hybrid,105145,15,13,1.0,0.23076923076923078,1.0,0.3,0.3,0.3076923076923077,1.0,0.1,0.1,374.043
validation,bm25,105266,16,6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.025,28.301
validation,dense,105266,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.125
validation,hybrid,105266,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,477.77
validation,bm25,105278,40,28,1.0,0.10714285714285714,1.0,0.3,0.5,0.14285714285714285,1.0,0.1,0.15,27.675
validation,dense,105278,40,28,1.0,0.14285714285714285,1.0,0.4,0.4,0.14285714285714285,1.0,0.1,0.1,32.769
validation,hybrid,105278,40,28,1.0,0.14285714285714285,1.0,0.4,0.6,0.14285714285714285,1.0,0.1,0.15,417.834
validation,bm25,1053,40,32,0.2,0.09375,1.0,0.3,0.4,0.21875,1.0,0.175,0.225,27.792
validation,dense,1053,40,32,0.2,0.03125,1.0,0.1,0.2,0.15625,1.0,0.125,0.175,32.133
validation,hybrid,1053,40,32,0.25,0.03125,1.0,0.1,0.2,0.21875,1.0,0.175,0.25,213.921
validation,bm25,105350,16,16,0.5,0.0625,1.0,0.1,0.1,0.3125,1.0,0.125,0.125,5.824
validation,dense,105350,16,16,1.0,0.125,1.0,0.2,0.2,0.375,1.0,0.15,0.15,31.801
validation,hybrid,105350,16,16,0.3333333333333333,0.125,1.0,0.2,0.2,0.4375,1.0,0.175,0.175,394.871
validation,bm25,105466,40,34,0.07692307692307693,0.0,0.0,0.0,0.0,0.058823529411764705,1.0,0.05,0.05,13.043
validation,dense,105466,40,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.292
validation,hybrid,105466,40,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.15
validation,bm25,105492,16,15,1.0,0.4,1.0,0.6,0.7,0.5333333333333333,1.0,0.2,0.225,20.233
validation,dense,105492,16,15,0.09090909090909091,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.125,0.125,32.981
validation,hybrid,105492,16,15,0.25,0.26666666666666666,1.0,0.4,0.4,0.5333333333333333,1.0,0.2,0.225,656.575
validation,bm25,105612,16,10,1.0,0.7,1.0,0.7,1.0,1.0,1.0,0.25,0.35,11.988
validation,dense,105612,16,10,0.25,0.3,1.0,0.3,0.6,0.4,1.0,0.1,0.175,30.805
validation,hybrid,105612,16,10,0.3333333333333333,0.7,1.0,0.7,1.0,1.0,1.0,0.25,0.35,147.338
validation,bm25,105657,40,40,1.0,0.175,1.0,0.7,0.7,0.6,1.0,0.6,0.6,6.505
validation,dense,105657,40,40,1.0,0.15,1.0,0.6,0.6,0.55,1.0,0.55,0.55,33.414
validation,hybrid,105657,40,40,1.0,0.175,1.0,0.7,0.7,0.575,1.0,0.575,0.575,302.29
validation,bm25,10566,16,16,0.25,0.0625,1.0,0.1,0.1,0.1875,1.0,0.075,0.075,30.89
validation,dense,10566,16,16,0.3333333333333333,0.125,1.0,0.2,0.2,0.25,1.0,0.1,0.1,31.363
validation,hybrid,10566,16,16,0.5,0.125,1.0,0.2,0.2,0.3125,1.0,0.125,0.125,245.72
validation,bm25,105695,16,16,0.16666666666666666,0.125,1.0,0.2,0.2,0.625,1.0,0.25,0.25,16.138
validation,dense,105695,16,16,0.16666666666666666,0.125,1.0,0.2,0.2,0.375,1.0,0.15,0.15,30.782
validation,hybrid,105695,16,16,0.125,0.0625,1.0,0.1,0.1,0.625,1.0,0.25,0.25,471.57
validation,bm25,1057,17,15,1.0,0.26666666666666666,1.0,0.4,0.4,0.4666666666666667,1.0,0.175,0.175,33.548
validation,dense,1057,17,15,0.125,0.06666666666666667,1.0,0.1,0.1,0.6666666666666666,1.0,0.25,0.275,282.87
validation,hybrid,1057,17,15,0.3333333333333333,0.13333333333333333,1.0,0.2,0.2,0.6666666666666666,1.0,0.25,0.275,361.657
validation,bm25,105751,40,2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.025,10.001
validation,dense,105751,40,2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.025,31.532
validation,hybrid,105751,40,2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.025,136.427
validation,bm25,105779,40,20,0.25,0.05,1.0,0.1,0.4,0.3,1.0,0.15,0.275,9.307
validation,dense,105779,40,20,0.1111111111111111,0.1,1.0,0.2,0.2,0.25,1.0,0.125,0.175,31.302
validation,hybrid,105779,40,20,0.14285714285714285,0.05,1.0,0.1,0.1,0.3,1.0,0.15,0.25,171.91
validation,bm25,105866,40,39,0.5,0.05128205128205128,1.0,0.2,0.2,0.1794871794871795,1.0,0.175,0.175,32.353
validation,dense,105866,40,39,0.25,0.05128205128205128,1.0,0.2,0.2,0.10256410256410256,1.0,0.1,0.1,31.4
validation,hybrid,105866,40,39,0.2,0.1282051282051282,1.0,0.5,0.5,0.1794871794871795,1.0,0.175,0.175,344.129
validation,bm25,10596,40,21,1.0,0.2857142857142857,1.0,0.6,0.9,0.8571428571428571,1.0,0.45,0.925,5.555
validation,dense,10596,40,21,1.0,0.2857142857142857,1.0,0.6,0.8,0.42857142857142855,1.0,0.225,0.3,35.378
validation,hybrid,10596,40,21,1.0,0.3333333333333333,1.0,0.7,1.0,0.7142857142857143,1.0,0.375,0.675,195.115
validation,bm25,106056,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,7.481
validation,dense,106056,16,12,0.045454545454545456,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.025,0.025,30.348
validation,hybrid,106056,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.149
validation,bm25,106081,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.605
validation,dense,106081,16,16,0.2,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,30.146
validation,hybrid,106081,16,16,0.05,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,193.517
validation,bm25,106219,16,16,1.0,0.1875,1.0,0.3,0.3,0.375,1.0,0.15,0.15,8.172
validation,dense,106219,16,16,1.0,0.1875,1.0,0.3,0.3,0.25,1.0,0.1,0.1,30.805
validation,hybrid,106219,16,16,1.0,0.1875,1.0,0.3,0.3,0.375,1.0,0.15,0.15,336.661
validation,bm25,106240,16,14,0.5,0.14285714285714285,1.0,0.2,0.2,0.42857142857142855,1.0,0.15,0.15,14.785
validation,dense,106240,16,14,0.2,0.21428571428571427,1.0,0.3,0.3,0.42857142857142855,1.0,0.15,0.15,32.001
validation,hybrid,106240,16,14,0.125,0.21428571428571427,1.0,0.3,0.3,0.5,1.0,0.175,0.175,189.956
validation,bm25,106250,16,15,0.5,0.4,1.0,0.6,0.7,0.8,1.0,0.3,0.325,18.604
validation,dense,106250,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.282
validation,hybrid,106250,16,15,0.3333333333333333,0.2,1.0,0.3,0.3,0.5333333333333333,1.0,0.2,0.225,467.79
validation,bm25,106299,16,14,1.0,0.14285714285714285,1.0,0.2,0.2,0.42857142857142855,1.0,0.15,0.15,4.988
validation,dense,106299,16,14,0.25,0.14285714285714285,1.0,0.2,0.3,0.21428571428571427,1.0,0.075,0.1,34.465
validation,hybrid,106299,16,14,1.0,0.14285714285714285,1.0,0.2,0.2,0.42857142857142855,1.0,0.15,0.175,214.571
validation,bm25,106349,16,5,1.0,0.2,1.0,0.1,0.2,0.2,1.0,0.025,0.1,6.077
validation,dense,106349,16,5,1.0,0.2,1.0,0.1,0.1,0.2,1.0,0.025,0.025,29.591
validation,hybrid,106349,16,5,1.0,0.2,1.0,0.1,0.2,0.2,1.0,0.025,0.05,228.528
validation,bm25,10637,16,15,1.0,0.4,1.0,0.6,0.6,0.7333333333333333,1.0,0.275,0.275,25.136
validation,dense,10637,16,15,1.0,0.4,1.0,0.6,0.6,0.8,1.0,0.3,0.3,32.257
validation,hybrid,10637,16,15,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,1.0,0.3,0.3,410.013
validation,bm25,106405,16,5,0.07692307692307693,0.0,0.0,0.0,0.5,0.4,1.0,0.05,0.175,28.171
validation,dense,106405,16,5,0.08333333333333333,0.0,0.0,0.0,0.2,0.2,1.0,0.025,0.1,32.778
validation,hybrid,106405,16,5,0.08333333333333333,0.0,0.0,0.0,0.4,0.4,1.0,0.05,0.175,379.434
validation,bm25,106426,23,23,0.16666666666666666,0.043478260869565216,1.0,0.1,0.1,0.17391304347826086,1.0,0.1,0.1,4.462
validation,dense,106426,23,23,0.1,0.043478260869565216,1.0,0.1,0.1,0.34782608695652173,1.0,0.2,0.2,32.369
validation,hybrid,106426,23,23,1.0,0.13043478260869565,1.0,0.3,0.3,0.30434782608695654,1.0,0.175,0.175,137.58
validation,bm25,10649,16,10,0.5,0.6,1.0,0.6,0.6,0.9,1.0,0.225,0.225,4.963
validation,dense,10649,16,10,1.0,0.7,1.0,0.7,0.7,0.7,1.0,0.175,0.175,31.304
validation,hybrid,10649,16,10,0.5,0.6,1.0,0.6,0.6,0.9,1.0,0.225,0.25,217.646
validation,bm25,106497,14,4,0.027777777777777776,0.0,0.0,0.0,0.3,0.25,1.0,0.025,0.15,5.293
validation,dense,106497,14,4,0.0625,0.0,0.0,0.0,0.1,0.25,1.0,0.025,0.075,29.803
validation,hybrid,106497,14,4,0.058823529411764705,0.0,0.0,0.0,0.1,0.25,1.0,0.025,0.125,198.655
validation,bm25,106509,19,17,1.0,0.47058823529411764,1.0,0.8,0.8,0.47058823529411764,1.0,0.2,0.2,13.027
validation,dense,106509,19,17,1.0,0.29411764705882354,1.0,0.5,0.5,0.35294117647058826,1.0,0.15,0.15,31.391
validation,hybrid,106509,19,17,1.0,0.47058823529411764,1.0,0.8,0.8,0.47058823529411764,1.0,0.2,0.2,161.374
validation,bm25,106563,16,8,1.0,0.5,1.0,0.4,0.4,0.75,1.0,0.15,0.175,20.882
validation,dense,106563,16,8,1.0,0.125,1.0,0.1,0.1,0.125,1.0,0.025,0.025,38.817
validation,hybrid,106563,16,8,1.0,0.375,1.0,0.3,0.3,0.625,1.0,0.125,0.15,294.757
validation,bm25,106728,16,16,0.1111111111111111,0.0625,1.0,0.1,0.1,0.125,1.0,0.05,0.05,19.538
validation,dense,106728,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.732
validation,hybrid,106728,16,16,0.05263157894736842,0.0,0.0,0.0,0.0,0.125,1.0,0.05,0.05,347.88
validation,bm25,10681,13,13,0.16666666666666666,0.07692307692307693,1.0,0.1,0.1,0.3076923076923077,1.0,0.1,0.1,5.231
validation,dense,10681,13,13,0.025,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.025,0.025,33.396
validation,hybrid,10681,13,13,0.125,0.07692307692307693,1.0,0.1,0.1,0.23076923076923078,1.0,0.075,0.075,166.927
validation,bm25,10687,16,7,1.0,0.7142857142857143,1.0,0.5,0.5,1.0,1.0,0.175,0.3,13.627
validation,dense,10687,16,7,1.0,0.8571428571428571,1.0,0.6,0.6,0.8571428571428571,1.0,0.15,0.15,31.439
validation,hybrid,10687,16,7,1.0,0.8571428571428571,1.0,0.6,0.6,1.0,1.0,0.175,0.2,336.876
validation,bm25,106877,16,15,0.16666666666666666,0.06666666666666667,1.0,0.1,0.1,0.06666666666666667,1.0,0.025,0.025,5.04
validation,dense,106877,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.455
validation,hybrid,106877,16,15,0.029411764705882353,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.025,0.025,170.236
validation,bm25,106898,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12
validation,dense,106898,16,4,0.05,0.0,0.0,0.0,0.0,0.25,1.0,0.025,0.025,32.69
validation,hybrid,106898,16,4,0.025,0.0,0.0,0.0,0.0,0.25,1.0,0.025,0.025,292.337
validation,bm25,106904,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.589
validation,dense,106904,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.897
validation,hybrid,106904,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.46
validation,bm25,106928,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.764
validation,dense,106928,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.837
validation,hybrid,106928,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.068
validation,bm25,106930,16,13,0.5,0.07692307692307693,1.0,0.1,0.1,0.23076923076923078,1.0,0.075,0.075,21.799
validation,dense,106930,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.456
validation,hybrid,106930,16,13,0.05555555555555555,0.0,0.0,0.0,0.0,0.15384615384615385,1.0,0.05,0.05,373.029
validation,bm25,107027,16,9,1.0,0.3333333333333333,1.0,0.3,0.6,0.4444444444444444,1.0,0.1,0.175,4.791
validation,dense,107027,16,9,0.3333333333333333,0.1111111111111111,1.0,0.1,0.3,0.2222222222222222,1.0,0.05,0.1,44.369
validation,hybrid,107027,16,9,0.5,0.2222222222222222,1.0,0.2,0.5,0.3333333333333333,1.0,0.075,0.15,143.029
validation,bm25,107035,16,4,1.0,0.25,1.0,0.1,0.1,0.5,1.0,0.05,0.05,27.636
validation,dense,107035,16,4,1.0,0.25,1.0,0.1,0.1,0.25,1.0,0.025,0.025,69.725
validation,hybrid,107035,16,4,1.0,0.25,1.0,0.1,0.1,0.25,1.0,0.025,0.025,393.114
validation,bm25,107058,16,7,0.08333333333333333,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.075,0.075,14.57
validation,dense,107058,16,7,0.02631578947368421,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.025,0.025,59.018
validation,hybrid,107058,16,7,0.037037037037037035,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.05,0.05,269.845
validation,bm25,10710,16,16,1.0,0.125,1.0,0.2,0.2,0.25,1.0,0.1,0.1,5.791
validation,dense,10710,16,16,0.5,0.0625,1.0,0.1,0.1,0.25,1.0,0.1,0.1,32.285
validation,hybrid,10710,16,16,1.0,0.0625,1.0,0.1,0.1,0.3125,1.0,0.125,0.125,320.41
validation,bm25,107166,16,15,0.047619047619047616,0.0,0.0,0.0,0.0,0.13333333333333333,1.0,0.05,0.05,11.048
validation,dense,107166,16,15,1.0,0.06666666666666667,1.0,0.1,0.1,0.06666666666666667,1.0,0.025,0.025,30.187
validation,hybrid,107166,16,15,1.0,0.06666666666666667,1.0,0.1,0.1,0.06666666666666667,1.0,0.025,0.025,413.228
validation,bm25,107191,16,8,0.09090909090909091,0.0,0.0,0.0,0.0,0.375,1.0,0.075,0.125,57.35
validation,dense,107191,16,8,0.2,0.125,1.0,0.1,0.2,0.125,1.0,0.025,0.1,39.785
validation,hybrid,107191,16,8,0.25,0.125,1.0,0.1,0.3,0.25,1.0,0.05,0.1,229.663
validation,bm25,107206,16,10,1.0,0.1,1.0,0.1,0.1,0.1,1.0,0.025,0.025,28.586
validation,dense,107206,16,10,0.14285714285714285,0.1,1.0,0.1,0.1,0.1,1.0,0.025,0.05,32.781
validation,hybrid,107206,16,10,0.05,0.0,0.0,0.0,0.0,0.1,1.0,0.025,0.05,198.034
validation,bm25,107209,16,16,0.2,0.0625,1.0,0.1,0.1,0.25,1.0,0.1,0.1,11.933
validation,dense,107209,16,16,0.02631578947368421,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,39.477
validation,hybrid,107209,16,16,0.16666666666666666,0.125,1.0,0.2,0.2,0.1875,1.0,0.075,0.075,226.774
validation,bm25,107244,16,15,0.5,0.13333333333333333,1.0,0.2,0.2,0.4,1.0,0.15,0.15,16.785
validation,dense,107244,16,15,0.3333333333333333,0.13333333333333333,1.0,0.2,0.2,0.2,1.0,0.075,0.075,36.814
validation,hybrid,107244,16,15,1.0,0.13333333333333333,1.0,0.2,0.2,0.4,1.0,0.15,0.15,251.611
validation,bm25,107284,16,5,0.5,0.2,1.0,0.1,0.1,0.4,1.0,0.05,0.075,7.644
validation,dense,107284,16,5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.15,52.626
validation,hybrid,107284,16,5,0.3333333333333333,0.2,1.0,0.1,0.2,0.4,1.0,0.05,0.125,310.201
validation,bm25,107363,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.263
validation,dense,107363,16,14,0.038461538461538464,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.025,0.025,31.05
validation,hybrid,107363,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.704
validation,bm25,107427,13,10,1.0,0.1,1.0,0.1,0.1,0.1,1.0,0.025,0.025,18.63
validation,dense,107427,13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.993
validation,hybrid,107427,13,10,1.0,0.1,1.0,0.1,0.1,0.1,1.0,0.025,0.025,133.21
validation,bm25,107488,16,14,0.1111111111111111,0.07142857142857142,1.0,0.1,0.1,0.14285714285714285,1.0,0.05,0.05,30.43
validation,dense,107488,16,14,0.5,0.07142857142857142,1.0,0.1,0.1,0.07142857142857142,1.0,0.025,0.025,31.231
validation,hybrid,107488,16,14,0.5,0.07142857142857142,1.0,0.1,0.1,0.14285714285714285,1.0,0.05,0.05,548.627
validation,bm25,107496,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.821
validation,dense,107496,16,15,0.125,0.06666666666666667,1.0,0.1,0.1,0.4,1.0,0.15,0.15,32.889
validation,hybrid,107496,16,15,0.0625,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.025,0.025,190.289
validation,bm25,107561,40,26,1.0,0.2692307692307692,1.0,0.7,0.8,0.6923076923076923,1.0,0.45,0.65,24.182
validation,dense,107561,40,26,1.0,0.2692307692307692,1.0,0.7,0.9,0.4230769230769231,1.0,0.275,0.45,30.758
validation,hybrid,107561,40,26,1.0,0.3076923076923077,1.0,0.8,0.9,0.7307692307692307,1.0,0.475,0.75,424.04
validation,bm25,107563,40,31,1.0,0.2903225806451613,1.0,0.9,1.0,0.8064516129032258,1.0,0.625,0.775,10.887
validation,dense,107563,40,31,1.0,0.2903225806451613,1.0,0.9,1.0,0.7419354838709677,1.0,0.575,0.725,35.39
validation,hybrid,107563,40,31,1.0,0.2903225806451613,1.0,0.9,1.0,0.8387096774193549,1.0,0.65,0.825,269.071
validation,bm25,107690,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.478
validation,dense,107690,16,16,0.2,0.0625,1.0,0.1,0.1,0.125,1.0,0.05,0.05,30.475
validation,hybrid,107690,16,16,0.14285714285714285,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,280.861
validation,bm25,107727,16,16,0.3333333333333333,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,18.688
validation,dense,107727,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.391
validation,hybrid,107727,16,16,0.07142857142857142,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,376.099
validation,bm25,107755,42,40,1.0,0.025,1.0,0.1,0.1,0.025,1.0,0.025,0.025,4.852
validation,dense,107755,42,40,0.2,0.025,1.0,0.1,0.1,0.1,1.0,0.1,0.1,30.503
validation,hybrid,107755,42,40,1.0,0.05,1.0,0.2,0.2,0.1,1.0,0.1,0.1,169.564
validation,bm25,107835,16,14,0.3333333333333333,0.07142857142857142,1.0,0.1,0.1,0.07142857142857142,1.0,0.025,0.025,6.656
validation,dense,107835,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.319
validation,hybrid,107835,16,14,0.3333333333333333,0.07142857142857142,1.0,0.1,0.1,0.07142857142857142,1.0,0.025,0.025,320.472
validation,bm25,10784,16,16,1.0,0.5,1.0,0.8,0.8,0.875,1.0,0.35,0.35,6.721
validation,dense,10784,16,16,1.0,0.125,1.0,0.2,0.2,0.25,1.0,0.1,0.1,31.78
validation,hybrid,10784,16,16,1.0,0.375,1.0,0.6,0.6,0.8125,1.0,0.325,0.325,181.014
validation,bm25,107849,40,29,0.041666666666666664,0.0,0.0,0.0,0.0,0.034482758620689655,1.0,0.025,0.025,11.363
validation,dense,107849,40,29,0.058823529411764705,0.0,0.0,0.0,0.0,0.13793103448275862,1.0,0.1,0.1,30.214
validation,hybrid,107849,40,29,0.038461538461538464,0.0,0.0,0.0,0.0,0.10344827586206896,1.0,0.075,0.075,143.432
validation,bm25,10786,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.255
validation,dense,10786,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.033
