split,system,query_id,latency_ms
test,hybrid,73232,298.472
test,bm25,73260,12.051
test,dense,73260,35.730
test,hybrid,73260,345.838
test,bm25,73264,10.126
test,dense,73264,31.465
test,hybrid,73264,265.402
test,bm25,73267,15.898
test,dense,73267,31.264
test,hybrid,73267,509.030
test,bm25,7328,7.943
test,dense,7328,31.617
test,hybrid,7328,312.454
test,bm25,73282,31.073
test,dense,73282,31.243
test,hybrid,73282,206.868
test,bm25,73299,5.802
test,dense,73299,31.477
test,hybrid,73299,239.548
test,bm25,73301,8.882
test,dense,73301,31.703
test,hybrid,73301,300.526
test,bm25,73305,25.488
test,dense,73305,33.118
test,hybrid,73305,461.821
test,bm25,73309,6.002
test,dense,73309,32.282
test,hybrid,73309,243.274
test,bm25,73310,11.830
test,dense,73310,32.086
test,hybrid,73310,286.118
test,bm25,73320,10.243
test,dense,73320,31.513
test,hybrid,73320,449.183
test,bm25,73323,6.550
test,dense,73323,39.256
test,hybrid,73323,346.539
test,bm25,73347,8.733
test,dense,73347,32.427
test,hybrid,73347,151.078
test,bm25,73353,6.072
test,dense,73353,34.103
test,hybrid,73353,406.829
test,bm25,73355,50.941
test,dense,73355,35.261
test,hybrid,73355,547.918
test,bm25,7336,7.616
test,dense,7336,34.306
test,hybrid,7336,241.982
test,bm25,73382,12.235
test,dense,73382,31.126
test,hybrid,73382,316.243
test,bm25,7340,11.442
test,dense,7340,33.534
test,hybrid,7340,355.521
test,bm25,73400,20.902
test,dense,73400,30.980
test,hybrid,73400,421.911
test,bm25,73401,22.527
test,dense,73401,32.181
test,hybrid,73401,201.551
test,bm25,73402,6.892
test,dense,73402,31.254
test,hybrid,73402,358.812
test,bm25,73410,9.941
test,dense,73410,31.055
test,hybrid,73410,215.292
test,bm25,73415,19.280
test,dense,73415,31.201
test,hybrid,73415,218.654
test,bm25,73427,6.708
test,dense,73427,34.846
test,hybrid,73427,197.249
test,bm25,73447,11.089
test,dense,73447,38.012
test,hybrid,73447,518.811
test,bm25,73452,27.663
test,dense,73452,41.448
test,hybrid,73452,381.630
test,bm25,73456,20.039
test,dense,73456,30.837
test,hybrid,73456,285.345
test,bm25,73471,11.293
test,dense,73471,33.664
test,hybrid,73471,249.193
test,bm25,73484,11.513
test,dense,73484,32.521
test,hybrid,73484,226.146
test,bm25,73494,19.729
test,dense,73494,32.915
test,hybrid,73494,376.479
test,bm25,73496,9.562
test,dense,73496,35.506
test,hybrid,73496,167.444
test,bm25,73522,24.832
test,dense,73522,31.521
test,hybrid,73522,327.586
test,bm25,73523,6.073
test,dense,73523,32.245
test,hybrid,73523,245.947
test,bm25,73532,16.240
test,dense,73532,32.660
test,hybrid,73532,252.929
test,bm25,73536,9.091
test,dense,73536,32.788
test,hybrid,73536,441.972
test,bm25,73544,10.274
test,dense,73544,31.029
test,hybrid,73544,311.614
test,bm25,73564,6.342
test,dense,73564,32.016
test,hybrid,73564,411.989
test,bm25,73597,8.760
test,dense,73597,32.526
test,hybrid,73597,308.499
test,bm25,73608,10.015
test,dense,73608,31.080
test,hybrid,73608,275.482
test,bm25,73628,40.813
test,dense,73628,38.325
test,hybrid,73628,378.094
test,bm25,73631,8.498
test,dense,73631,31.653
test,hybrid,73631,278.782
test,bm25,73637,11.377
test,dense,73637,31.845
test,hybrid,73637,201.876
test,bm25,73654,15.043
test,dense,73654,36.053
test,hybrid,73654,398.996
test,bm25,73669,7.767
test,dense,73669,31.116
test,hybrid,73669,289.215
test,bm25,73680,5.071
test,dense,73680,31.674
test,hybrid,73680,312.897
test,bm25,73682,19.492
test,dense,73682,32.632
test,hybrid,73682,469.421
test,bm25,73690,10.401
test,dense,73690,31.261
test,hybrid,73690,315.961
test,bm25,73691,13.665
test,dense,73691,32.543
test,hybrid,73691,314.959
test,bm25,73699,11.334
test,dense,73699,33.393
test,hybrid,73699,346.807
test,bm25,737,44.015
test,dense,737,34.167
test,hybrid,737,445.987
test,bm25,73702,24.515
test,dense,73702,33.538
test,hybrid,73702,386.255
test,bm25,73711,10.981
test,dense,73711,30.901
test,hybrid,73711,429.780
test,bm25,73730,8.040
test,dense,73730,35.911
test,hybrid,73730,553.639
test,bm25,73739,6.380
test,dense,73739,31.018
test,hybrid,73739,373.001
test,bm25,73746,10.687
test,dense,73746,31.913
test,hybrid,73746,374.924
test,bm25,73747,5.445
test,dense,73747,31.938
test,hybrid,73747,158.639
test,bm25,73750,24.413
test,dense,73750,33.303
test,hybrid,73750,368.549
test,bm25,73755,7.233
test,dense,73755,31.137
test,hybrid,73755,326.859
test,bm25,73810,22.337
test,dense,73810,30.476
test,hybrid,73810,322.625
test,bm25,73829,7.439
test,dense,73829,32.249
test,hybrid,73829,336.887
test,bm25,73844,18.743
test,dense,73844,36.927
test,hybrid,73844,434.105
test,bm25,73848,7.286
test,dense,73848,30.721
test,hybrid,73848,337.265
test,bm25,73910,8.086
test,dense,73910,32.924
test,hybrid,73910,487.675
test,bm25,73912,8.900
test,dense,73912,38.141
test,hybrid,73912,286.983
test,bm25,73939,18.082
test,dense,73939,36.114
test,hybrid,73939,446.089
test,bm25,73944,4.669
test,dense,73944,30.712
test,hybrid,73944,142.317
test,bm25,73953,7.568
test,dense,73953,30.293
test,hybrid,73953,385.639
test,bm25,73955,7.899
test,dense,73955,39.701
test,hybrid,73955,277.345
test,bm25,74005,8.862
test,dense,74005,42.354
test,hybrid,74005,385.805
test,bm25,74037,8.907
test,dense,74037,30.765
test,hybrid,74037,291.590
test,bm25,74048,14.969
test,dense,74048,32.722
test,hybrid,74048,190.464
test,bm25,74054,17.624
test,dense,74054,35.266
test,hybrid,74054,423.989
test,bm25,74063,9.295
test,dense,74063,38.291
test,hybrid,74063,378.425
test,bm25,74074,31.395
test,dense,74074,32.299
test,hybrid,74074,376.554
test,bm25,74083,15.481
test,dense,74083,32.692
test,hybrid,74083,275.413
test,bm25,74110,8.357
test,dense,74110,32.031
test,hybrid,74110,387.954
test,bm25,74113,6.347
test,dense,74113,30.659
test,hybrid,74113,218.051
test,bm25,74116,7.979
test,dense,74116,31.139
test,hybrid,74116,379.869
test,bm25,74120,9.357
test,dense,74120,31.485
test,hybrid,74120,336.419
test,bm25,74124,18.297
test,dense,74124,32.179
test,hybrid,74124,651.092
test,bm25,74155,13.626
test,dense,74155,31.707
test,hybrid,74155,299.439
test,bm25,74172,6.604
test,dense,74172,30.358
test,hybrid,74172,321.369
test,bm25,74188,9.715
test,dense,74188,31.206
test,hybrid,74188,301.141
test,bm25,74190,6.121
test,dense,74190,31.172
test,hybrid,74190,449.670
test,bm25,74198,15.294
test,dense,74198,30.886
test,hybrid,74198,328.485
test,bm25,74201,10.585
test,dense,74201,31.570
test,hybrid,74201,223.335
test,bm25,74209,11.710
test,dense,74209,31.730
test,hybrid,74209,354.074
test,bm25,7423,10.581
test,dense,7423,31.466
test,hybrid,7423,311.991
test,bm25,74263,26.702
test,dense,74263,32.225
test,hybrid,74263,454.482
test,bm25,7427,5.957
test,dense,7427,39.070
test,hybrid,7427,211.021
test,bm25,74270,28.001
test,dense,74270,49.006
test,hybrid,74270,326.594
test,bm25,74274,4.549
test,dense,74274,31.993
test,hybrid,74274,156.610
test,bm25,74280,7.798
test,dense,74280,34.177
test,hybrid,74280,164.549
test,bm25,74282,21.241
test,dense,74282,35.863
test,hybrid,74282,186.318
test,bm25,74318,8.727
test,dense,74318,38.990
test,hybrid,74318,422.513
test,bm25,74322,7.008
test,dense,74322,34.344
test,hybrid,74322,376.211
test,bm25,74323,16.557
test,dense,74323,30.859
test,hybrid,74323,490.667
test,bm25,74326,8.665
test,dense,74326,30.994
test,hybrid,74326,177.072
test,bm25,74336,9.028
test,dense,74336,32.086
test,hybrid,74336,386.390
test,bm25,74337,12.618
test,dense,74337,32.276
test,hybrid,74337,331.021
test,bm25,74352,10.855
test,dense,74352,32.563
test,hybrid,74352,397.140
test,bm25,74361,9.098
test,dense,74361,31.871
test,hybrid,74361,250.667
test,bm25,74383,14.260
test,dense,74383,31.310
test,hybrid,74383,361.812
test,bm25,74391,11.417
test,dense,74391,30.836
test,hybrid,74391,143.607
test,bm25,74400,32.641
test,dense,74400,31.275
test,hybrid,74400,779.024
test,bm25,74406,5.268
test,dense,74406,30.906
test,hybrid,74406,211.019
test,bm25,74412,14.799
test,dense,74412,32.349
test,hybrid,74412,161.427
test,bm25,7442,5.297
test,dense,7442,31.395
test,hybrid,7442,243.946
test,bm25,74425,5.010
test,dense,74425,31.476
test,hybrid,74425,140.735
test,bm25,74450,40.541
test,dense,74450,36.207
test,hybrid,74450,435.471
test,bm25,74461,16.129
test,dense,74461,30.716
test,hybrid,74461,221.536
test,bm25,745,36.814
test,dense,745,33.139
test,hybrid,745,272.514
test,bm25,74500,13.365
test,dense,74500,31.714
test,hybrid,74500,368.836
test,bm25,74526,14.563
test,dense,74526,29.950
test,hybrid,74526,395.384
test,bm25,74529,14.028
test,dense,74529,30.999
test,hybrid,74529,352.963
test,bm25,74530,6.378
test,dense,74530,35.287
test,hybrid,74530,319.376
test,bm25,74548,12.214
test,dense,74548,39.256
test,hybrid,74548,133.973
test,bm25,74569,6.619
test,dense,74569,33.108
test,hybrid,74569,341.008
test,bm25,74570,8.769
test,dense,74570,40.676
test,hybrid,74570,181.435
test,bm25,74593,8.048
test,dense,74593,35.222
test,hybrid,74593,189.673
test,bm25,74598,18.844
test,dense,74598,39.363
test,hybrid,74598,185.191
test,bm25,74603,15.124
test,dense,74603,38.526
test,hybrid,74603,298.516
test,bm25,74611,24.230
test,dense,74611,33.795
test,hybrid,74611,523.665
test,bm25,74618,10.880
test,dense,74618,30.169
test,hybrid,74618,144.895
test,bm25,74620,8.786
test,dense,74620,34.257
test,hybrid,74620,343.443
test,bm25,74628,6.731
test,dense,74628,31.429
test,hybrid,74628,243.701
test,bm25,74654,24.100
test,dense,74654,32.381
test,hybrid,74654,378.051
test,bm25,7468,9.025
test,dense,7468,31.847
test,hybrid,7468,250.584
test,bm25,74693,26.330
test,dense,74693,35.367
test,hybrid,74693,376.863
test,bm25,74697,25.573
test,dense,74697,31.617
test,hybrid,74697,566.813
test,bm25,74705,12.705
test,dense,74705,31.188
test,hybrid,74705,333.847
test,bm25,74727,4.754
test,dense,74727,30.061
test,hybrid,74727,136.773
test,bm25,74765,9.021
test,dense,74765,35.186
test,hybrid,74765,385.610
test,bm25,74770,25.234
test,dense,74770,31.888
test,hybrid,74770,383.835
test,bm25,74782,15.189
test,dense,74782,31.114
test,hybrid,74782,422.025
test,bm25,74784,11.981
test,dense,74784,31.479
test,hybrid,74784,267.851
test,bm25,7480,22.246
test,dense,7480,32.116
test,hybrid,7480,239.997
test,bm25,74803,6.590
test,dense,74803,32.624
test,hybrid,74803,199.863
test,bm25,74805,12.773
test,dense,74805,37.574
test,hybrid,74805,307.483
test,bm25,7481,17.242
test,dense,7481,32.578
test,hybrid,7481,348.921
test,bm25,74810,12.561
test,dense,74810,31.485
test,hybrid,74810,231.172
test,bm25,74818,26.596
test,dense,74818,32.596
test,hybrid,74818,528.647
test,bm25,74838,11.810
test,dense,74838,31.986
test,hybrid,74838,366.316
test,bm25,74848,4.779
test,dense,74848,31.340
test,hybrid,74848,138.343
test,bm25,749,22.706
test,dense,749,33.348
test,hybrid,749,231.926
test,bm25,74904,8.329
test,dense,74904,33.132
test,hybrid,74904,332.248
test,bm25,74909,19.078
test,dense,74909,33.402
test,hybrid,74909,283.724
test,bm25,74916,23.404
test,dense,74916,31.622
test,hybrid,74916,242.001
test,bm25,74931,14.235
test,dense,74931,30.466
test,hybrid,74931,430.786
test,bm25,74945,5.129
test,dense,74945,31.322
test,hybrid,74945,196.738
test,bm25,74954,5.928
test,dense,74954,33.989
test,hybrid,74954,129.476
test,bm25,74975,4.993
test,dense,74975,30.615
test,hybrid,74975,166.999
test,bm25,74999,11.130
test,dense,74999,37.328
test,hybrid,74999,388.410
test,bm25,75048,14.326
test,dense,75048,31.409
test,hybrid,75048,326.998
test,bm25,75077,4.734
test,dense,75077,31.471
test,hybrid,75077,117.408
test,bm25,75084,22.138
test,dense,75084,30.770
test,hybrid,75084,403.695
test,bm25,75086,8.917
test,dense,75086,32.715
test,hybrid,75086,376.162
test,bm25,75088,9.676
test,dense,75088,31.852
test,hybrid,75088,262.143
test,bm25,75097,16.398
test,dense,75097,31.920
test,hybrid,75097,393.055
test,bm25,75108,7.939
test,dense,75108,31.614
test,hybrid,75108,358.877
test,bm25,75119,7.266
test,dense,75119,31.294
test,hybrid,75119,410.731
test,bm25,75145,29.496
test,dense,75145,31.646
test,hybrid,75145,356.515
test,bm25,75153,24.872
test,dense,75153,31.077
test,hybrid,75153,330.977
test,bm25,75171,10.144
test,dense,75171,31.059
test,hybrid,75171,382.664
test,bm25,75179,20.646
test,dense,75179,33.674
test,hybrid,75179,208.419
test,bm25,75184,7.764
test,dense,75184,30.403
test,hybrid,75184,387.985
test,bm25,7520,9.849
test,dense,7520,33.162
test,hybrid,7520,378.514
test,bm25,75205,8.917
test,dense,75205,30.868
test,hybrid,75205,324.073
test,bm25,75209,21.628
test,dense,75209,36.568
test,hybrid,75209,436.193
test,bm25,75223,9.466
test,dense,75223,31.518
test,hybrid,75223,329.226
test,bm25,75234,6.408
test,dense,75234,32.002
test,hybrid,75234,361.010
test,bm25,75244,9.873
test,dense,75244,32.924
test,hybrid,75244,446.527
test,bm25,75260,6.690
test,dense,75260,29.195
test,hybrid,75260,332.942
test,bm25,75268,13.882
test,dense,75268,32.565
test,hybrid,75268,139.117
test,bm25,75291,8.022
test,dense,75291,30.754
test,hybrid,75291,348.338
test,bm25,75306,23.371
test,dense,75306,32.137
test,hybrid,75306,504.259
test,bm25,75307,27.458
test,dense,75307,35.666
test,hybrid,75307,283.053
test,bm25,75311,9.351
test,dense,75311,31.992
test,hybrid,75311,496.818
test,bm25,75316,10.332
test,dense,75316,31.952
test,hybrid,75316,221.232
test,bm25,75317,11.191
test,dense,75317,32.098
test,hybrid,75317,326.086
test,bm25,75325,12.381
test,dense,75325,30.510
test,hybrid,75325,418.095
test,bm25,75327,6.952
test,dense,75327,30.420
test,hybrid,75327,175.466
test,bm25,75347,5.166
test,dense,75347,31.002
test,hybrid,75347,158.702
test,bm25,75360,5.311
test,dense,75360,31.189
test,hybrid,75360,188.118
test,bm25,7538,18.601
test,dense,7538,33.662
test,hybrid,7538,285.553
test,bm25,75393,33.106
test,dense,75393,34.042
test,hybrid,75393,460.474
test,bm25,75402,7.938
test,dense,75402,31.176
test,hybrid,75402,303.341
test,bm25,75407,6.862
test,dense,75407,33.538
test,hybrid,75407,160.500
test,bm25,75417,10.856
test,dense,75417,36.980
test,hybrid,75417,389.727
test,bm25,75429,6.872
test,dense,75429,31.503
test,hybrid,75429,367.334
test,bm25,75431,5.861
test,dense,75431,31.688
test,hybrid,75431,375.261
test,bm25,75446,14.212
test,dense,75446,31.448
test,hybrid,75446,356.760
test,bm25,75449,9.246
test,dense,75449,31.045
test,hybrid,75449,283.639
test,bm25,7545,19.779
test,dense,7545,33.972
test,hybrid,7545,267.842
test,bm25,75456,32.468
test,dense,75456,33.849
test,hybrid,75456,304.502
test,bm25,75461,29.546
test,dense,75461,31.413
test,hybrid,75461,405.546
test,bm25,75482,4.478
test,dense,75482,30.480
test,hybrid,75482,126.905
test,bm25,75495,12.929
test,dense,75495,29.601
test,hybrid,75495,304.190
test,bm25,755,16.123
test,dense,755,30.965
test,hybrid,755,190.340
test,bm25,75512,8.818
test,dense,75512,31.107
test,hybrid,75512,347.817
test,bm25,75533,16.546
test,dense,75533,34.661
test,hybrid,75533,429.031
test,bm25,75565,11.615
test,dense,75565,32.304
test,hybrid,75565,157.136
test,bm25,75579,21.962
test,dense,75579,33.584
test,hybrid,75579,373.952
test,bm25,75603,17.302
test,dense,75603,35.467
test,hybrid,75603,392.792
test,bm25,75630,23.371
test,dense,75630,31.427
test,hybrid,75630,383.416
test,bm25,75658,10.433
test,dense,75658,30.801
test,hybrid,75658,237.710
test,bm25,75679,16.085
test,dense,75679,30.909
test,hybrid,75679,342.843
test,bm25,75681,16.934
test,dense,75681,33.025
test,hybrid,75681,480.192
test,bm25,75689,6.060
test,dense,75689,31.679
test,hybrid,75689,230.543
test,bm25,75709,11.094
test,dense,75709,31.851
test,hybrid,75709,296.422
test,bm25,75716,4.729
test,dense,75716,31.268
test,hybrid,75716,151.908
test,bm25,75717,34.890
test,dense,75717,34.421
test,hybrid,75717,523.972
test,bm25,75724,6.722
test,dense,75724,33.045
test,hybrid,75724,334.349
test,bm25,75727,26.362
test,dense,75727,30.951
test,hybrid,75727,509.036
test,bm25,75753,16.214
test,dense,75753,31.249
test,hybrid,75753,286.993
test,bm25,75759,24.799
test,dense,75759,30.605
test,hybrid,75759,482.702
test,bm25,75762,18.102
test,dense,75762,31.602
test,hybrid,75762,407.123
test,bm25,75763,25.169
test,dense,75763,31.782
test,hybrid,75763,486.978
test,bm25,75773,9.832
test,dense,75773,31.004
test,hybrid,75773,270.966
test,bm25,75774,8.367
test,dense,75774,36.342
test,hybrid,75774,299.343
test,bm25,75777,6.533
test,dense,75777,31.155
test,hybrid,75777,251.864
test,bm25,75779,8.282
test,dense,75779,31.398
test,hybrid,75779,335.092
test,bm25,758,22.336
test,dense,758,31.943
test,hybrid,758,391.711
test,bm25,75802,25.654
test,dense,75802,31.846
test,hybrid,75802,303.137
test,bm25,7581,16.684
test,dense,7581,31.745
test,hybrid,7581,186.775
test,bm25,75822,7.511
test,dense,75822,31.272
test,hybrid,75822,404.149
test,bm25,75831,49.815
test,dense,75831,40.150
test,hybrid,75831,407.639
test,bm25,75849,4.619
test,dense,75849,37.954
test,hybrid,75849,161.639
test,bm25,7585,14.928
test,dense,7585,32.749
test,hybrid,7585,233.095
test,bm25,75865,37.514
test,dense,75865,35.236
test,hybrid,75865,515.413
test,bm25,7587,11.063
test,dense,7587,31.759
test,hybrid,7587,173.806
test,bm25,75890,6.119
test,dense,75890,30.747
test,hybrid,75890,480.406
test,bm25,75920,7.807
test,dense,75920,32.627
test,hybrid,75920,373.059
test,bm25,75924,31.174
test,dense,75924,31.147
test,hybrid,75924,370.649
test,bm25,75925,27.712
test,dense,75925,32.424
test,hybrid,75925,584.728
test,bm25,75929,6.521
test,dense,75929,30.411
test,hybrid,75929,254.741
test,bm25,75930,23.815
test,dense,75930,31.203
test,hybrid,75930,413.320
test,bm25,75933,9.634
test,dense,75933,32.287
test,hybrid,75933,367.257
test,bm25,7594,9.645
test,dense,7594,31.953
test,hybrid,7594,270.103
test,bm25,75942,7.129
test,dense,75942,30.690
test,hybrid,75942,428.229
test,bm25,75945,10.426
test,dense,75945,30.634
test,hybrid,75945,388.956
test,bm25,75947,7.505
test,dense,75947,31.070
test,hybrid,75947,195.773
test,bm25,7596,11.220
test,dense,7596,31.020
test,hybrid,7596,122.852
test,bm25,75971,8.469
test,dense,75971,31.746
test,hybrid,75971,362.779
test,bm25,76039,11.892
test,dense,76039,30.345
test,hybrid,76039,264.121
test,bm25,76048,6.003
test,dense,76048,31.545
test,hybrid,76048,151.617
test,bm25,7605,34.458
test,dense,7605,36.356
test,hybrid,7605,557.264
test,bm25,76059,13.841
test,dense,76059,31.573
test,hybrid,76059,221.942
test,bm25,76088,6.163
test,dense,76088,31.545
test,hybrid,76088,241.119
test,bm25,76098,13.378
test,dense,76098,34.242
test,hybrid,76098,285.573
test,bm25,7611,17.014
test,dense,7611,32.460
test,hybrid,7611,306.690
test,bm25,76118,7.614
test,dense,76118,29.874
test,hybrid,76118,305.341
test,bm25,76133,27.981
test,dense,76133,29.626
test,hybrid,76133,566.510
test,bm25,76138,6.486
test,dense,76138,44.273
test,hybrid,76138,318.269
test,bm25,76142,14.543
test,dense,76142,30.943
test,hybrid,76142,270.501
test,bm25,76144,6.788
test,dense,76144,31.975
test,hybrid,76144,464.428
test,bm25,76219,13.239
test,dense,76219,32.058
test,hybrid,76219,146.425
test,bm25,76242,8.190
test,dense,76242,31.726
test,hybrid,76242,646.603
test,bm25,76253,32.910
test,dense,76253,30.635
test,hybrid,76253,359.225
test,bm25,76255,8.742
test,dense,76255,31.296
test,hybrid,76255,281.931
test,bm25,76258,7.462
test,dense,76258,30.163
test,hybrid,76258,181.714
test,bm25,76272,5.304
test,dense,76272,36.006
test,hybrid,76272,134.291
test,bm25,76277,9.886
test,dense,76277,33.107
test,hybrid,76277,208.448
test,bm25,76278,27.349
test,dense,76278,32.944
test,hybrid,76278,456.413
test,bm25,76352,8.891
test,dense,76352,33.415
test,hybrid,76352,342.943
test,bm25,76359,11.997
test,dense,76359,30.786
test,hybrid,76359,148.503
test,bm25,7636,5.935
test,dense,7636,32.696
test,hybrid,7636,154.006
test,bm25,76361,22.255
test,dense,76361,31.973
test,hybrid,76361,364.372
test,bm25,76366,19.301
test,dense,76366,31.835
test,hybrid,76366,482.588
test,bm25,76374,11.422
test,dense,76374,40.879
test,hybrid,76374,342.689
test,bm25,76377,9.166
test,dense,76377,32.670
test,hybrid,76377,374.824
test,bm25,76400,5.802
test,dense,76400,32.171
test,hybrid,76400,126.427
test,bm25,76417,6.386
test,dense,76417,32.599
test,hybrid,76417,240.137
test,bm25,76418,9.234
test,dense,76418,34.227
test,hybrid,76418,330.430
test,bm25,7642,12.192
test,dense,7642,31.141
test,hybrid,7642,146.847
test,bm25,76421,29.807
test,dense,76421,32.626
test,hybrid,76421,741.937
test,bm25,76422,12.073
test,dense,76422,31.131
test,hybrid,76422,137.825
test,bm25,76433,10.797
test,dense,76433,33.060
test,hybrid,76433,290.695
test,bm25,76447,10.750
test,dense,76447,30.979
test,hybrid,76447,193.965
test,bm25,76464,19.952
test,dense,76464,32.183
test,hybrid,76464,245.445
test,bm25,76465,14.875
test,dense,76465,31.584
test,hybrid,76465,251.867
test,bm25,765,46.896
test,dense,765,36.649
test,hybrid,765,259.414
test,bm25,76514,17.052
test,dense,76514,39.790
test,hybrid,76514,438.815
test,bm25,76518,26.399
test,dense,76518,32.478
test,hybrid,76518,540.538
test,bm25,76520,31.002
test,dense,76520,33.400
test,hybrid,76520,193.015
test,bm25,76536,11.979
test,dense,76536,30.200
test,hybrid,76536,280.529
test,bm25,76542,14.983
test,dense,76542,32.066
test,hybrid,76542,145.321
test,bm25,76544,16.046
test,dense,76544,31.062
test,hybrid,76544,303.408
test,bm25,7657,35.000
test,dense,7657,35.255
test,hybrid,7657,807.751
test,bm25,76578,17.479
test,dense,76578,32.954
test,hybrid,76578,418.934
test,bm25,76600,17.093
test,dense,76600,32.177
test,hybrid,76600,256.294
test,bm25,76602,26.136
test,dense,76602,31.745
test,hybrid,76602,310.782
test,bm25,76629,11.669
test,dense,76629,32.336
test,hybrid,76629,231.408
test,bm25,7663,4.793
test,dense,7663,30.471
test,hybrid,7663,145.706
test,bm25,76651,14.529
test,dense,76651,31.125
test,hybrid,76651,281.209
test,bm25,76664,13.417
test,dense,76664,33.978
test,hybrid,76664,294.219
test,bm25,76678,32.417
test,dense,76678,33.966
test,hybrid,76678,264.668
test,bm25,7669,6.570
test,dense,7669,31.031
test,hybrid,7669,420.756
test,bm25,76716,13.313
test,dense,76716,34.002
test,hybrid,76716,437.559
test,bm25,76730,9.493
test,dense,76730,35.360
test,hybrid,76730,354.009
test,bm25,76747,19.663
test,dense,76747,31.068
test,hybrid,76747,218.658
test,bm25,7675,5.253
test,dense,7675,30.396
test,hybrid,7675,163.288
test,bm25,76775,25.667
test,dense,76775,31.206
test,hybrid,76775,580.689
test,bm25,76776,26.049
test,dense,76776,31.024
test,hybrid,76776,322.621
test,bm25,76788,7.171
test,dense,76788,30.978
test,hybrid,76788,239.800
test,bm25,76789,7.928
test,dense,76789,31.594
test,hybrid,76789,309.931
test,bm25,7679,31.748
test,dense,7679,33.579
test,hybrid,7679,535.006
test,bm25,76820,12.823
test,dense,76820,34.641
test,hybrid,76820,133.027
test,bm25,76822,15.613
test,dense,76822,45.581
test,hybrid,76822,442.459
test,bm25,76846,31.787
test,dense,76846,30.558
test,hybrid,76846,212.947
test,bm25,76852,25.787
test,dense,76852,31.359
test,hybrid,76852,324.201
test,bm25,76863,25.213
test,dense,76863,33.525
test,hybrid,76863,292.160
test,bm25,76886,7.105
test,dense,76886,30.878
test,hybrid,76886,225.988
test,bm25,76889,10.186
test,dense,76889,33.094
test,hybrid,76889,184.567
test,bm25,76892,12.475
test,dense,76892,223.353
test,hybrid,76892,306.282
test,bm25,76904,29.788
test,dense,76904,67.395
test,hybrid,76904,841.406
test,bm25,76911,15.348
test,dense,76911,34.741
test,hybrid,76911,238.368
test,bm25,76921,7.876
test,dense,76921,44.114
test,hybrid,76921,423.597
test,bm25,76922,8.978
test,dense,76922,35.837
test,hybrid,76922,743.914
test,bm25,76923,8.156
test,dense,76923,40.123
test,hybrid,76923,149.927
test,bm25,76942,13.115
test,dense,76942,36.410
test,hybrid,76942,371.183
test,bm25,76950,34.903
test,dense,76950,34.412
test,hybrid,76950,529.360
test,bm25,76969,6.212
test,dense,76969,40.490
test,hybrid,76969,215.616
test,bm25,76978,17.176
test,dense,76978,55.216
test,hybrid,76978,462.327
test,bm25,76983,28.653
test,dense,76983,34.663
test,hybrid,76983,302.298
test,bm25,76996,26.249
test,dense,76996,43.297
test,hybrid,76996,260.098
test,bm25,7700,5.923
test,dense,7700,37.951
test,hybrid,7700,217.078
test,bm25,77019,33.490
test,dense,77019,78.338
test,hybrid,77019,451.061
test,bm25,77037,6.841
test,dense,77037,32.845
test,hybrid,77037,450.810
test,bm25,77046,7.001
test,dense,77046,38.332
test,hybrid,77046,247.423
test,bm25,77091,15.495
test,dense,77091,30.035
test,hybrid,77091,503.726
test,bm25,77123,25.416
test,dense,77123,32.420
test,hybrid,77123,433.526
test,bm25,77129,21.675
test,dense,77129,32.246
test,hybrid,77129,593.807
test,bm25,77161,26.528
test,dense,77161,32.113
test,hybrid,77161,552.889
test,bm25,77173,11.090
test,dense,77173,31.853
test,hybrid,77173,137.300
test,bm25,77192,14.751
test,dense,77192,31.617
test,hybrid,77192,274.519
test,bm25,77215,8.245
test,dense,77215,31.514
test,hybrid,77215,411.657
test,bm25,7726,5.004
test,dense,7726,31.409
test,hybrid,7726,119.115
test,bm25,77288,29.478
test,dense,77288,31.765
test,hybrid,77288,287.019
test,bm25,7729,34.322
test,dense,7729,37.808
test,hybrid,7729,350.315
test,bm25,7732,5.960
test,dense,7732,31.335
test,hybrid,7732,140.276
test,bm25,77324,21.754
test,dense,77324,31.778
test,hybrid,77324,441.237
test,bm25,77343,6.933
test,dense,77343,32.035
test,hybrid,77343,171.556
test,bm25,77350,6.302
test,dense,77350,31.199
test,hybrid,77350,148.040
test,bm25,77370,25.981
test,dense,77370,31.587
test,hybrid,77370,575.321
test,bm25,77404,29.989
test,dense,77404,45.343
test,hybrid,77404,439.123
test,bm25,77413,8.177
test,dense,77413,30.750
test,hybrid,77413,236.250
test,bm25,77414,9.063
test,dense,77414,31.088
test,hybrid,77414,239.394
test,bm25,77419,8.508
test,dense,77419,44.707
test,hybrid,77419,543.591
test,bm25,77421,4.714
test,dense,77421,36.995
test,hybrid,77421,122.393
test,bm25,77423,5.905
test,dense,77423,32.603
test,hybrid,77423,136.149
test,bm25,7746,39.802
test,dense,7746,39.457
test,hybrid,7746,313.153
test,bm25,77486,6.056
test,dense,77486,31.568
test,hybrid,77486,271.176
test,bm25,7751,20.429
test,dense,7751,35.996
test,hybrid,7751,196.838
test,bm25,77513,12.342
test,dense,77513,31.832
test,hybrid,77513,332.875
test,bm25,7752,11.017
test,dense,7752,31.455
test,hybrid,7752,163.770
test,bm25,77607,21.387
test,dense,77607,30.549
test,hybrid,77607,512.582
test,bm25,77628,4.649
test,dense,77628,32.875
test,hybrid,77628,117.829
test,bm25,77675,12.738
test,dense,77675,34.226
